transaction_id,item_name
7113,Чизбургер
7113,Кола
7113,Греческий салат
7113,Коктейль (банан)
7113,Коктейль (ваниль)
7113,Сырный соус
7113,Картофель фри 200 гр
7113,Кетчуп
7114,Картофель фри 300 гр
7114,Вода с газом 500 мл
7114,Сырный соус
7115,Наггетсы
7115,Супер Комбо Обед
7115,Сметана
7115,Коктейль (ваниль)
7115,Коктейль (банан)
7115,Стрипсы
7115,Морковные палочки
7115,Кетчуп
7116,Вода без газа 500 мл
7116,Цезарь
7116,Сметана
7116,Стрипсы
7117,Картофель фри 300 гр
7117,Наггетсы
7117,Кола
7117,Супер Комбо Обед
7117,Вода с газом 500 мл
7117,Коктейль (банан)
7117,Сырный соус
7117,Картофель фри 200 гр
7118,Картофель фри 300 гр
7118,Наггетсы
7118,Сырный соус
7118,Вода без газа 500 мл
7118,Картофель фри 200 гр
7118,Стрипсы
7118,Кетчуп
7119,Коктейль (ваниль)
7119,Сырный соус
7120,Наггетсы
7120,Цезарь
7120,Ролл-цезарь
7120,Сметана
7120,Стрипсы
7120,Морковные палочки
7121,Картофель фри 300 гр
7121,Кола
7121,Супер Комбо Обед
7121,Вода с газом 500 мл
7121,Вода без газа 500 мл
7121,Стрипсы
7121,Кетчуп
7122,Цезарь
7122,Ролл-цезарь
7122,Коктейль (ваниль)
7122,Коктейль (банан)
7122,Вода без газа 500 мл
7122,Картофель фри 200 гр
7122,Кетчуп
7123,Картофель фри 200 гр
7123,Кола
7123,Коктейль (банан)
7123,Коктейль (ваниль)
7124,Цезарь
7124,Чизбургер
7124,Сметана
7124,Вода с газом 500 мл
7124,Коктейль (банан)
7125,Наггетсы
7125,Кола
7125,Коктейль (банан)
7125,Чикенбургер
7126,Цезарь
7126,Кола
7126,Ролл-цезарь
7126,Чесночный соус
7126,Вода без газа 500 мл
7126,Картофель фри 200 гр
7126,Стрипсы
7127,Картофель фри 300 гр
7127,Чизбургер
7127,Сметана
7127,Морковные палочки
7127,Кетчуп
7128,Морковные палочки
7128,Сметана
7128,Греческий салат
7128,Вода с газом 500 мл
7129,Наггетсы
7129,Цезарь
7129,Вода с газом 500 мл
7129,Коктейль (банан)
7129,Сырный соус
7129,Морковные палочки
7130,Наггетсы
7130,Цезарь
7130,Вода с газом 500 мл
7130,Кола
7131,Чесночный соус
7131,Морковные палочки
7132,Цезарь
7132,Чесночный соус
7133,Цезарь
7133,Вода с газом 500 мл
7133,Коктейль (ваниль)
7133,Сырный соус
7133,Вода без газа 500 мл
7134,Картофель фри 300 гр
7134,Кола
7134,Супер Комбо Обед
7134,Чесночный соус
7134,Сметана
7134,Сырный соус
7134,Морковные палочки
7134,Кетчуп
7135,Цезарь
7135,Сметана
7135,Вода с газом 500 мл
7135,Чикенбургер
7136,Кола
7136,Супер Комбо Обед
7136,Чикенбургер
7136,Коктейль (банан)
7136,Сырный соус
7137,Наггетсы
7137,Чикенбургер
7137,Коктейль (банан)
7137,Вода без газа 500 мл
7137,Морковные палочки
7138,Сметана
7138,Стрипсы
7138,Морковные палочки
7139,Картофель фри 300 гр
7139,Чизбургер
7139,Цезарь
7139,Вода с газом 500 мл
7139,Коктейль (ваниль)
7139,Сырный соус
7140,Чесночный соус
7140,Чикенбургер
7140,Морковные палочки
7140,Супер Комбо Обед
7141,Картофель фри 300 гр
7141,Чикенбургер
7141,Вода с газом 500 мл
7141,Сырный соус
7141,Картофель фри 200 гр
7141,Кетчуп
7142,Картофель фри 300 гр
7142,Греческий салат
7142,Сырный соус
7142,Картофель фри 200 гр
7142,Кетчуп
7143,Наггетсы
7143,Супер Комбо Обед
7143,Греческий салат
7143,Чесночный соус
7143,Коктейль (ваниль)
7143,Стрипсы
7144,Картофель фри 300 гр
7144,Сырный соус
7144,Кетчуп
7145,Цезарь
7145,Сметана
7145,Вода с газом 500 мл
7145,Морковные палочки
7146,Наггетсы
7146,Кетчуп
7146,Супер Комбо Обед
7147,Цезарь
7147,Ролл-цезарь
7147,Чесночный соус
7147,Коктейль (банан)
7147,Стрипсы
7148,Картофель фри 300 гр
7148,Цезарь
7148,Ролл-цезарь
7148,Греческий салат
7148,Морковные палочки
7149,Ролл-цезарь
7149,Цезарь
7149,Греческий салат
7150,Сметана
7150,Кола
7150,Чикенбургер
7150,Кетчуп
7151,Картофель фри 300 гр
7151,Картофель фри 200 гр
7151,Кетчуп
7152,Цезарь
7152,Коктейль (ваниль)
7152,Супер Комбо Обед
7153,Картофель фри 300 гр
7153,Сметана
7153,Коктейль (банан)
7153,Картофель фри 200 гр
7153,Кетчуп
7154,Чизбургер
7154,Чесночный соус
7154,Коктейль (банан)
7155,Сметана
7155,Вода с газом 500 мл
7155,Морковные палочки
7156,Сметана
7156,Коктейль (ваниль)
7156,Вода без газа 500 мл
7156,Морковные палочки
7156,Кетчуп
7157,Вода без газа 500 мл
7157,Сметана
7157,Вода с газом 500 мл
7157,Кетчуп
7158,Цезарь
7158,Греческий салат
7158,Чесночный соус
7158,Вода с газом 500 мл
7158,Картофель фри 200 гр
7158,Морковные палочки
7159,Цезарь
7159,Греческий салат
7159,Кола
7159,Морковные палочки
7160,Наггетсы
7160,Цезарь
7160,Кола
7160,Ролл-цезарь
7160,Греческий салат
7160,Сырный соус
7161,Греческий салат
7161,Сметана
7161,Вода с газом 500 мл
7161,Стрипсы
7161,Морковные палочки
7162,Чизбургер
7162,Наггетсы
7162,Цезарь
7162,Ролл-цезарь
7162,Греческий салат
7162,Морковные палочки
7163,Картофель фри 300 гр
7163,Кола
7163,Греческий салат
7163,Сметана
7163,Картофель фри 200 гр
7163,Морковные палочки
7163,Кетчуп
7164,Цезарь
7164,Кола
7165,Ролл-цезарь
7165,Кола
7165,Стрипсы
7165,Вода с газом 500 мл
7166,Вода без газа 500 мл
7166,Картофель фри 300 гр
7166,Коктейль (банан)
7167,Греческий салат
7167,Сметана
7167,Вода с газом 500 мл
7167,Коктейль (банан)
7167,Стрипсы
7167,Кетчуп
7168,Цезарь
7168,Вода с газом 500 мл
7168,Коктейль (банан)
7168,Сырный соус
7168,Вода без газа 500 мл
7169,Чизбургер
7169,Кола
7169,Чесночный соус
7169,Коктейль (банан)
7169,Сырный соус
7170,Цезарь
7170,Кола
7170,Супер Комбо Обед
7170,Чикенбургер
7170,Сметана
7170,Вода с газом 500 мл
7170,Кетчуп
7171,Чизбургер
7171,Чесночный соус
7171,Коктейль (банан)
7171,Вода без газа 500 мл
7171,Стрипсы
7172,Греческий салат
7172,Чесночный соус
7172,Сметана
7172,Вода с газом 500 мл
7172,Коктейль (ваниль)
7172,Морковные палочки
7173,Наггетсы
7173,Кола
7173,Супер Комбо Обед
7173,Ролл-цезарь
7173,Коктейль (банан)
7173,Сырный соус
7174,Кола
7174,Греческий салат
7174,Чикенбургер
7174,Сметана
7174,Вода с газом 500 мл
7174,Картофель фри 200 гр
7174,Стрипсы
7174,Морковные палочки
7174,Кетчуп
7175,Чесночный соус
7175,Вода с газом 500 мл
7176,Вода с газом 500 мл
7176,Кола
7176,Морковные палочки
7176,Чикенбургер
7177,Кола
7177,Чикенбургер
7177,Чесночный соус
7177,Сметана
7177,Коктейль (банан)
7177,Кетчуп
7178,Кола
7178,Греческий салат
7179,Цезарь
7179,Кола
7179,Коктейль (банан)
7179,Супер Комбо Обед
7180,Кола
7180,Сырный соус
7180,Супер Комбо Обед
7181,Вода без газа 500 мл
7181,Коктейль (банан)
7182,Кола
7182,Супер Комбо Обед
7182,Чесночный соус
7182,Коктейль (банан)
7182,Коктейль (ваниль)
7182,Стрипсы
7182,Кетчуп
7183,Наггетсы
7183,Сметана
7183,Вода с газом 500 мл
7183,Коктейль (банан)
7183,Морковные палочки
7184,Чизбургер
7184,Сметана
7184,Коктейль (ваниль)
7184,Морковные палочки
7185,Чикенбургер
7185,Сырный соус
7185,Кетчуп
7186,Картофель фри 300 гр
7186,Кола
7186,Сырный соус
7186,Вода без газа 500 мл
7186,Кетчуп
7187,Ролл-цезарь
7187,Чизбургер
7187,Цезарь
7187,Чесночный соус
7188,Картофель фри 300 гр
7188,Наггетсы
7188,Ролл-цезарь
7188,Сметана
7188,Сырный соус
7188,Морковные палочки
7189,Картофель фри 300 гр
7189,Вода с газом 500 мл
7189,Коктейль (банан)
7189,Сырный соус
7190,Наггетсы
7190,Чизбургер
7190,Чесночный соус
7190,Сметана
7190,Сырный соус
7190,Вода без газа 500 мл
7191,Ролл-цезарь
7191,Греческий салат
7191,Кола
7191,Супер Комбо Обед
7192,Картофель фри 300 гр
7192,Вода с газом 500 мл
7192,Сырный соус
7192,Картофель фри 200 гр
7192,Кетчуп
7193,Чизбургер
7193,Наггетсы
7193,Сметана
7193,Вода без газа 500 мл
7193,Картофель фри 200 гр
7193,Стрипсы
7194,Цезарь
7194,Вода с газом 500 мл
7194,Коктейль (банан)
7195,Вода без газа 500 мл
7195,Чизбургер
7195,Коктейль (ваниль)
7196,Кола
7196,Супер Комбо Обед
7196,Сметана
7196,Вода с газом 500 мл
7196,Морковные палочки
7196,Кетчуп
7197,Кола
7197,Супер Комбо Обед
7197,Чикенбургер
7197,Чесночный соус
7197,Сметана
7197,Коктейль (банан)
7197,Морковные палочки
7198,Вода с газом 500 мл
7198,Стрипсы
7199,Кола
7199,Супер Комбо Обед
7199,Греческий салат
7199,Сметана
7199,Стрипсы
7199,Морковные палочки
7200,Греческий салат
7200,Коктейль (банан)
7200,Кола
7200,Кетчуп
7201,Цезарь
7201,Ролл-цезарь
7201,Греческий салат
7201,Сметана
7201,Вода без газа 500 мл
7201,Морковные палочки
7202,Картофель фри 300 гр
7202,Наггетсы
7202,Кола
7202,Сметана
7202,Коктейль (банан)
7202,Сырный соус
7202,Кетчуп
7203,Чизбургер
7203,Коктейль (ваниль)
7203,Коктейль (банан)
7204,Сметана
7204,Вода с газом 500 мл
7204,Коктейль (ваниль)
7204,Вода без газа 500 мл
7204,Картофель фри 200 гр
7205,Цезарь
7205,Ролл-цезарь
7205,Греческий салат
7205,Сметана
7205,Коктейль (ваниль)
7205,Морковные палочки
7206,Цезарь
7206,Греческий салат
7206,Кетчуп
7206,Супер Комбо Обед
7207,Наггетсы
7207,Картофель фри 200 гр
7207,Чикенбургер
7208,Картофель фри 300 гр
7208,Наггетсы
7208,Кола
7208,Чикенбургер
7208,Коктейль (банан)
7209,Ролл-цезарь
7209,Цезарь
7209,Кола
7209,Чикенбургер
7210,Ролл-цезарь
7210,Наггетсы
7210,Вода с газом 500 мл
7210,Коктейль (банан)
7211,Цезарь
7211,Сметана
7211,Вода с газом 500 мл
7211,Коктейль (ваниль)
7211,Картофель фри 200 гр
7211,Кетчуп
7212,Наггетсы
7212,Коктейль (банан)
7212,Морковные палочки
7213,Картофель фри 200 гр
7213,Вода с газом 500 мл
7213,Кола
7213,Кетчуп
7214,Цезарь
7214,Ролл-цезарь
7214,Греческий салат
7214,Сметана
7214,Коктейль (банан)
7214,Морковные палочки
7215,Вода без газа 500 мл
7215,Чесночный соус
7215,Стрипсы
7215,Морковные палочки
7216,Картофель фри 300 гр
7216,Супер Комбо Обед
7216,Греческий салат
7216,Чикенбургер
7216,Сметана
7216,Сырный соус
7216,Картофель фри 200 гр
7216,Морковные палочки
7216,Кетчуп
7217,Цезарь
7217,Ролл-цезарь
7217,Греческий салат
7217,Коктейль (банан)
7217,Вода без газа 500 мл
7218,Цезарь
7218,Коктейль (ваниль)
7218,Сырный соус
7218,Вода без газа 500 мл
7218,Картофель фри 200 гр
7218,Кетчуп
7219,Картофель фри 300 гр
7219,Греческий салат
7219,Морковные палочки
7220,Цезарь
7220,Кола
7220,Сметана
7220,Сырный соус
7220,Вода без газа 500 мл
7220,Морковные палочки
7221,Картофель фри 300 гр
7221,Коктейль (ваниль)
7221,Сырный соус
7221,Чикенбургер
7222,Картофель фри 300 гр
7222,Цезарь
7222,Наггетсы
7222,Вода с газом 500 мл
7222,Сырный соус
7222,Стрипсы
7223,Картофель фри 300 гр
7223,Ролл-цезарь
7223,Картофель фри 200 гр
7223,Кетчуп
7224,Картофель фри 300 гр
7224,Коктейль (ваниль)
7224,Сырный соус
7224,Кетчуп
7225,Картофель фри 200 гр
7225,Кола
7225,Чикенбургер
7226,Наггетсы
7226,Чизбургер
7226,Кола
7226,Супер Комбо Обед
7226,Чикенбургер
7227,Кола
7227,Греческий салат
7227,Сметана
7227,Вода с газом 500 мл
7227,Коктейль (банан)
7227,Стрипсы
7227,Морковные палочки
7228,Ролл-цезарь
7228,Цезарь
7228,Сметана
7228,Морковные палочки
7229,Картофель фри 300 гр
7229,Цезарь
7229,Ролл-цезарь
7229,Вода с газом 500 мл
7229,Коктейль (банан)
7229,Стрипсы
7229,Кетчуп
7230,Сметана
7230,Стрипсы
7231,Картофель фри 300 гр
7231,Греческий салат
7231,Сметана
7231,Сырный соус
7231,Картофель фри 200 гр
7231,Морковные палочки
7231,Кетчуп
7232,Вода с газом 500 мл
7232,Морковные палочки
7232,Греческий салат
7233,Картофель фри 300 гр
7233,Чесночный соус
7234,Вода с газом 500 мл
7234,Чикенбургер
7234,Кетчуп
7235,Греческий салат
7235,Кола
7235,Супер Комбо Обед
7236,Цезарь
7236,Чизбургер
7236,Чесночный соус
7236,Вода с газом 500 мл
7236,Коктейль (ваниль)
7236,Сырный соус
7237,Чесночный соус
7237,Картофель фри 200 гр
7237,Кетчуп
7238,Чизбургер
7238,Греческий салат
7238,Вода с газом 500 мл
7238,Кетчуп
7239,Наггетсы
7239,Греческий салат
7239,Сметана
7239,Коктейль (банан)
7239,Стрипсы
7239,Морковные палочки
7239,Кетчуп
7240,Цезарь
7240,Кола
7240,Чикенбургер
7240,Вода с газом 500 мл
7240,Коктейль (банан)
7240,Сырный соус
7241,Чесночный соус
7241,Греческий салат
7241,Сырный соус
7242,Картофель фри 300 гр
7242,Сметана
7242,Вода с газом 500 мл
7242,Коктейль (ваниль)
7242,Сырный соус
7242,Кетчуп
7243,Наггетсы
7243,Вода с газом 500 мл
7243,Супер Комбо Обед
7244,Наггетсы
7244,Чесночный соус
7244,Коктейль (банан)
7245,Греческий салат
7245,Коктейль (ваниль)
7246,Наггетсы
7246,Коктейль (ваниль)
7246,Коктейль (банан)
7247,Картофель фри 300 гр
7247,Наггетсы
7247,Чесночный соус
7247,Коктейль (банан)
7247,Сырный соус
7248,Наггетсы
7248,Сметана
7248,Коктейль (банан)
7249,Наггетсы
7249,Чизбургер
7249,Коктейль (банан)
7249,Вода без газа 500 мл
7249,Картофель фри 200 гр
7249,Кетчуп
7250,Наггетсы
7250,Кола
7250,Чикенбургер
7250,Коктейль (банан)
7250,Коктейль (ваниль)
7251,Кола
7251,Чикенбургер
7251,Сметана
7251,Вода с газом 500 мл
7251,Коктейль (банан)
7251,Морковные палочки
7251,Кетчуп
7252,Цезарь
7252,Супер Комбо Обед
7252,Ролл-цезарь
7252,Чикенбургер
7252,Сметана
7252,Картофель фри 200 гр
7252,Кетчуп
7253,Цезарь
7253,Кола
7253,Чикенбургер
7253,Сметана
7253,Вода с газом 500 мл
7253,Вода без газа 500 мл
7254,Наггетсы
7254,Супер Комбо Обед
7254,Чикенбургер
7254,Сметана
7254,Коктейль (банан)
7254,Вода без газа 500 мл
7255,Картофель фри 300 гр
7255,Чизбургер
7255,Цезарь
7255,Кола
7255,Ролл-цезарь
7255,Коктейль (ваниль)
7255,Коктейль (банан)
7255,Сырный соус
7256,Картофель фри 300 гр
7256,Цезарь
7256,Сырный соус
7256,Картофель фри 200 гр
7256,Стрипсы
7256,Кетчуп
7257,Греческий салат
7257,Кола
7257,Супер Комбо Обед
7258,Сметана
7258,Вода с газом 500 мл
7258,Морковные палочки
7258,Греческий салат
7259,Цезарь
7259,Морковные палочки
7259,Чикенбургер
7260,Ролл-цезарь
7260,Чесночный соус
7260,Картофель фри 200 гр
7261,Чесночный соус
7261,Вода с газом 500 мл
7261,Коктейль (ваниль)
7261,Супер Комбо Обед
7262,Картофель фри 300 гр
7262,Чизбургер
7262,Кола
7262,Коктейль (ваниль)
7262,Сырный соус
7263,Чизбургер
7263,Кола
7263,Супер Комбо Обед
7263,Греческий салат
7263,Чикенбургер
7263,Сметана
7263,Коктейль (банан)
7263,Вода без газа 500 мл
7263,Морковные палочки
7264,Картофель фри 300 гр
7264,Коктейль (банан)
7264,Сырный соус
7264,Кетчуп
7265,Картофель фри 300 гр
7265,Чизбургер
7265,Греческий салат
7265,Сметана
7265,Коктейль (ваниль)
7265,Сырный соус
7265,Морковные палочки
7266,Чизбургер
7266,Цезарь
7266,Ролл-цезарь
7266,Чикенбургер
7266,Сметана
7266,Коктейль (ваниль)
7266,Сырный соус
7267,Картофель фри 200 гр
7267,Кола
7267,Чикенбургер
7268,Наггетсы
7268,Кола
7268,Чикенбургер
7268,Чесночный соус
7268,Коктейль (банан)
7268,Картофель фри 200 гр
7269,Цезарь
7269,Ролл-цезарь
7269,Греческий салат
7269,Сметана
7269,Коктейль (ваниль)
7269,Морковные палочки
7270,Чизбургер
7270,Вода с газом 500 мл
7271,Наггетсы
7271,Кола
7271,Супер Комбо Обед
7271,Ролл-цезарь
7271,Чесночный соус
7271,Коктейль (банан)
7271,Морковные палочки
7271,Кетчуп
7272,Вода без газа 500 мл
7272,Наггетсы
7272,Стрипсы
7273,Цезарь
7273,Греческий салат
7273,Чесночный соус
7273,Вода с газом 500 мл
7273,Стрипсы
7273,Морковные палочки
7274,Ролл-цезарь
7274,Цезарь
7274,Кетчуп
7275,Греческий салат
7275,Стрипсы
7276,Супер Комбо Обед
7276,Сметана
7276,Картофель фри 200 гр
7276,Морковные палочки
7276,Кетчуп
7277,Наггетсы
7277,Чизбургер
7277,Греческий салат
7277,Сметана
7277,Коктейль (ваниль)
7277,Вода без газа 500 мл
7277,Морковные палочки
7278,Чизбургер
7278,Супер Комбо Обед
7278,Сырный соус
7278,Вода без газа 500 мл
7278,Картофель фри 200 гр
7278,Стрипсы
7279,Коктейль (банан)
7279,Кетчуп
7280,Кола
7280,Супер Комбо Обед
7280,Вода с газом 500 мл
7280,Коктейль (банан)
7280,Стрипсы
7281,Картофель фри 300 гр
7281,Сметана
7281,Стрипсы
7281,Сырный соус
7282,Цезарь
7282,Чикенбургер
7282,Сметана
7282,Коктейль (банан)
7282,Вода без газа 500 мл
7283,Картофель фри 300 гр
7283,Кола
7283,Чесночный соус
7283,Сырный соус
7283,Стрипсы
7283,Морковные палочки
7284,Картофель фри 300 гр
7284,Наггетсы
7284,Сметана
7284,Коктейль (банан)
7284,Сырный соус
7284,Морковные палочки
7285,Картофель фри 300 гр
7285,Сметана
7285,Вода с газом 500 мл
7285,Чикенбургер
7286,Кола
7286,Греческий салат
7286,Чикенбургер
7286,Сметана
7286,Вода с газом 500 мл
7286,Коктейль (ваниль)
7286,Морковные палочки
7287,Чизбургер
7287,Кетчуп
7288,Наггетсы
7288,Кола
7288,Чесночный соус
7288,Вода с газом 500 мл
7288,Коктейль (банан)
7288,Стрипсы
7289,Цезарь
7289,Супер Комбо Обед
7289,Ролл-цезарь
7289,Коктейль (банан)
7289,Вода без газа 500 мл
7289,Картофель фри 200 гр
7289,Кетчуп
7290,Цезарь
7290,Кола
7290,Супер Комбо Обед
7290,Ролл-цезарь
7290,Сметана
7291,Кола
7291,Чикенбургер
7291,Коктейль (ваниль)
7291,Стрипсы
7291,Кетчуп
7292,Картофель фри 300 гр
7292,Чизбургер
7292,Кола
7292,Чикенбургер
7292,Коктейль (ваниль)
7293,Чизбургер
7293,Греческий салат
7293,Чикенбургер
7293,Сметана
7293,Коктейль (ваниль)
7293,Морковные палочки
7293,Кетчуп
7294,Сметана
7294,Кетчуп
7295,Сметана
7295,Вода с газом 500 мл
7295,Морковные палочки
7296,Наггетсы
7296,Чизбургер
7296,Греческий салат
7296,Вода с газом 500 мл
7296,Вода без газа 500 мл
7296,Картофель фри 200 гр
7296,Морковные палочки
7296,Кетчуп
7297,Сметана
7297,Сырный соус
7298,Цезарь
7298,Вода с газом 500 мл
7298,Коктейль (банан)
7298,Сырный соус
7298,Кетчуп
7299,Супер Комбо Обед
7299,Греческий салат
7299,Сметана
7299,Вода с газом 500 мл
7299,Коктейль (ваниль)
7299,Кетчуп
7300,Наггетсы
7300,Коктейль (банан)
7300,Кетчуп
7301,Наггетсы
7301,Сметана
7301,Вода с газом 500 мл
7301,Коктейль (ваниль)
7301,Коктейль (банан)
7301,Сырный соус
7302,Кола
7302,Супер Комбо Обед
7302,Ролл-цезарь
7302,Чикенбургер
7302,Картофель фри 200 гр
7302,Кетчуп
7303,Сметана
7303,Картофель фри 200 гр
7303,Стрипсы
7303,Морковные палочки
7303,Кетчуп
7304,Картофель фри 300 гр
7304,Наггетсы
7304,Цезарь
7304,Ролл-цезарь
7304,Сметана
7304,Вода с газом 500 мл
7304,Коктейль (банан)
7304,Стрипсы
7305,Чизбургер
7305,Вода с газом 500 мл
7305,Коктейль (ваниль)
7305,Коктейль (банан)
7305,Вода без газа 500 мл
7306,Картофель фри 300 гр
7306,Чизбургер
7306,Кола
7306,Супер Комбо Обед
7306,Чикенбургер
7306,Коктейль (ваниль)
7306,Стрипсы
7307,Вода с газом 500 мл
7307,Чикенбургер
7308,Цезарь
7308,Чесночный соус
7309,Наггетсы
7309,Чикенбургер
7309,Коктейль (ваниль)
7309,Коктейль (банан)
7309,Картофель фри 200 гр
7309,Кетчуп
7310,Сметана
7310,Вода с газом 500 мл
7310,Коктейль (банан)
7310,Вода без газа 500 мл
7310,Морковные палочки
7311,Чикенбургер
7311,Сырный соус
7311,Кетчуп
7312,Чизбургер
7312,Кола
7312,Чикенбургер
7313,Наггетсы
7313,Кола
7313,Чикенбургер
7313,Чесночный соус
7313,Коктейль (банан)
7314,Наггетсы
7314,Кола
7314,Супер Комбо Обед
7314,Греческий салат
7314,Коктейль (банан)
7314,Сырный соус
7315,Греческий салат
7315,Кола
7315,Чикенбургер
7316,Чесночный соус
7316,Греческий салат
7317,Цезарь
7317,Ролл-цезарь
7317,Чесночный соус
7317,Вода с газом 500 мл
7317,Коктейль (ваниль)
7317,Картофель фри 200 гр
7317,Стрипсы
7317,Кетчуп
7318,Цезарь
7318,Сырный соус
7319,Картофель фри 300 гр
7319,Кола
7320,Коктейль (банан)
7320,Вода с газом 500 мл
7320,Коктейль (ваниль)
7320,Чикенбургер
7321,Картофель фри 300 гр
7321,Наггетсы
7321,Цезарь
7321,Вода с газом 500 мл
7321,Коктейль (банан)
7321,Стрипсы
7322,Чизбургер
7322,Чесночный соус
7322,Вода с газом 500 мл
7322,Коктейль (ваниль)
7322,Стрипсы
7323,Сметана
7323,Коктейль (ваниль)
7323,Морковные палочки
7324,Цезарь
7324,Кола
7324,Ролл-цезарь
7324,Чикенбургер
7324,Сметана
7324,Вода с газом 500 мл
7324,Стрипсы
7324,Морковные палочки
7325,Наггетсы
7325,Греческий салат
7325,Чесночный соус
7325,Коктейль (банан)
7325,Морковные палочки
7326,Картофель фри 300 гр
7326,Цезарь
7326,Ролл-цезарь
7326,Вода с газом 500 мл
7326,Коктейль (банан)
7326,Сырный соус
7326,Вода без газа 500 мл
7326,Кетчуп
7327,Наггетсы
7327,Кола
7327,Чикенбургер
7327,Коктейль (банан)
7327,Сырный соус
7327,Вода без газа 500 мл
7328,Вода без газа 500 мл
7328,Коктейль (ваниль)
7328,Стрипсы
7329,Ролл-цезарь
7329,Греческий салат
7329,Вода с газом 500 мл
7329,Вода без газа 500 мл
7329,Стрипсы
7329,Морковные палочки
7330,Чизбургер
7330,Коктейль (банан)
7330,Картофель фри 200 гр
7330,Стрипсы
7330,Морковные палочки
7330,Кетчуп
7331,Цезарь
7331,Ролл-цезарь
7331,Греческий салат
7331,Коктейль (ваниль)
7331,Вода без газа 500 мл
7331,Картофель фри 200 гр
7332,Картофель фри 300 гр
7332,Чизбургер
7332,Чесночный соус
7332,Вода с газом 500 мл
7332,Вода без газа 500 мл
7333,Наггетсы
7333,Цезарь
7333,Ролл-цезарь
7333,Греческий салат
7333,Вода с газом 500 мл
7333,Коктейль (банан)
7333,Стрипсы
7334,Чикенбургер
7334,Сметана
7334,Вода с газом 500 мл
7334,Коктейль (банан)
7334,Стрипсы
7334,Морковные палочки
7335,Картофель фри 300 гр
7335,Вода с газом 500 мл
7335,Сырный соус
7335,Картофель фри 200 гр
7335,Морковные палочки
7336,Ролл-цезарь
7336,Вода с газом 500 мл
7336,Морковные палочки
7337,Картофель фри 300 гр
7337,Цезарь
7337,Чесночный соус
7337,Сметана
7337,Вода с газом 500 мл
7337,Коктейль (ваниль)
7337,Коктейль (банан)
7337,Морковные палочки
7338,Наггетсы
7338,Кола
7338,Супер Комбо Обед
7338,Коктейль (банан)
7338,Сырный соус
7338,Картофель фри 200 гр
7338,Морковные палочки
7339,Ролл-цезарь
7339,Цезарь
7339,Кола
7339,Чикенбургер
7340,Кола
7340,Вода с газом 500 мл
7340,Коктейль (банан)
7340,Картофель фри 200 гр
7340,Стрипсы
7341,Картофель фри 300 гр
7341,Цезарь
7341,Ролл-цезарь
7341,Вода с газом 500 мл
7341,Вода без газа 500 мл
7342,Кола
7342,Супер Комбо Обед
7342,Греческий салат
7342,Картофель фри 200 гр
7342,Стрипсы
7342,Морковные палочки
7342,Кетчуп
7343,Чикенбургер
7343,Вода с газом 500 мл
7343,Сырный соус
7343,Вода без газа 500 мл
7343,Кетчуп
7344,Картофель фри 300 гр
7344,Супер Комбо Обед
7344,Греческий салат
7344,Коктейль (банан)
7344,Сырный соус
7345,Кола
7345,Греческий салат
7345,Чикенбургер
7345,Чесночный соус
7345,Сметана
7345,Вода с газом 500 мл
7345,Коктейль (ваниль)
7345,Морковные палочки
7346,Супер Комбо Обед
7346,Греческий салат
7346,Коктейль (ваниль)
7346,Сырный соус
7346,Стрипсы
7346,Морковные палочки
7347,Цезарь
7347,Чизбургер
7347,Наггетсы
7347,Чикенбургер
7347,Сметана
7347,Коктейль (банан)
7348,Цезарь
7348,Наггетсы
7348,Кола
7348,Супер Комбо Обед
7348,Чикенбургер
7348,Вода с газом 500 мл
7349,Ролл-цезарь
7349,Цезарь
7349,Сметана
7350,Картофель фри 300 гр
7350,Наггетсы
7350,Супер Комбо Обед
7350,Чикенбургер
7350,Сметана
7350,Коктейль (банан)
7350,Сырный соус
7351,Цезарь
7351,Чизбургер
7351,Кола
7351,Супер Комбо Обед
7351,Ролл-цезарь
7351,Чесночный соус
7352,Кола
7352,Супер Комбо Обед
7352,Чикенбургер
7352,Вода с газом 500 мл
7352,Вода без газа 500 мл
7353,Картофель фри 300 гр
7353,Кола
7353,Супер Комбо Обед
7353,Вода с газом 500 мл
7353,Сырный соус
7353,Морковные палочки
7354,Греческий салат
7354,Сырный соус
7354,Супер Комбо Обед
7355,Стрипсы
7355,Морковные палочки
7356,Цезарь
7356,Кола
7356,Чикенбургер
7356,Сметана
7356,Морковные палочки
7357,Кола
7357,Супер Комбо Обед
7357,Ролл-цезарь
7357,Вода с газом 500 мл
7357,Коктейль (банан)
7357,Морковные палочки
7358,Наггетсы
7358,Цезарь
7358,Кола
7358,Сырный соус
7358,Вода без газа 500 мл
7358,Картофель фри 200 гр
7358,Кетчуп
7359,Картофель фри 300 гр
7359,Сырный соус
7359,Вода без газа 500 мл
7360,Кола
7360,Чикенбургер
7360,Коктейль (ваниль)
7360,Вода без газа 500 мл
7360,Картофель фри 200 гр
7361,Ролл-цезарь
7361,Наггетсы
7361,Цезарь
7361,Коктейль (банан)
7362,Наггетсы
7362,Кола
7362,Чикенбургер
7362,Сметана
7362,Коктейль (банан)
7362,Сырный соус
7362,Картофель фри 200 гр
7362,Морковные палочки
7363,Наггетсы
7363,Сметана
7364,Стрипсы
7364,Коктейль (банан)
7365,Ролл-цезарь
7365,Сметана
7365,Вода без газа 500 мл
7365,Картофель фри 200 гр
7365,Стрипсы
