order_id,is_late
EnsikcBMGUy0,0
czbwJxeDEOip,1
TmEeQqIHhuqR,0
GvauwZau3YYL,0
boeMm42VqV2O,0
xre6abuC1bb5,0
ptVrAOAtMP2b,0
Btimr3MF6UFJ,0
1wBELjerqIh0,0
mnsVjSq63OL4,0
1ay4jClxn3lY,0
j8axCCmBMqtF,0
cftaNha5LdNe,0
FdzWSUzy7KA5,0
HDSVY1hqol8I,0
rpJaHyLvEN3D,0
8We6kNqoTogn,0
wpZQmvtg1PwU,0
RlNwpttzgZnW,0
zCw5P6tXVwXE,0
cI34OQG8sLI9,0
K6YT1lRP4ZlK,0
jSLSvxuhimDP,0
Z737Xg7Llxlm,1
wMS5EUo81ISu,0
crZBieqHVgzP,1
uidsxGsVNA6b,1
9adurGm5msBI,0
H7jvadWnSi1J,0
3YX2vp9oqu8E,0
7meG71M1YsFD,0
lrhx00ooi8aK,0
8YakqvU5WN0j,0
acODAe1Fp0Bb,1
KwlHmMi8QQa3,0
kEmxW8GhOfFu,0
01UKoWf4HKgK,0
enfBn5Ni2StM,0
qXU2FIFQrrJY,0
lt1iWZYdVQxC,1
OzarjZbiZGHZ,0
uMUyu9hBewOZ,0
VjNTyuA0DGpQ,0
MJ19etKMGVrc,0
Cq9eDb6NfhnG,0
S9UyJPQtFhIP,0
s59vZsXU7UYa,0
usZJithKTZc6,1
gHGmc83x18wc,0
Ha7qW1I19wu4,0
82W6HAALavnc,1
thPNkYaX9yNJ,0
LGsfpBweUusX,0
8MzLr5PssbrD,0
M6fdyOCISf6L,0
hN8tIc2P2q5J,1
0XgzuzjHIQAe,0
8dsSaefNQQsV,0
uZxdohvpPdyx,0
axQ864BBH5iN,1
P7zJnsiCTUn0,1
5MN9uksp3gyE,0
zLIiDhvw1nIw,0
pzJqWO6RrUYo,0
Hddf6i3T8ZMB,0
zftNVVJiSjEW,0
ruyq1YtH8NhW,0
6XdbKq5INbBB,0
PVyYbolH5ETf,0
V47BlHwsIpgn,0
j8Zqarb9qb7w,0
XqaMydYBnwZO,0
MjIM2c6jeufk,1
kGBCz71FTkd2,0
AVgNpn225vhs,0
7vcwg3g5VEhT,0
zxCbnulcF0L1,0
UFha9csoIHFv,1
wAfkcuQPWgik,0
GRz1zRFBSTur,0
5XGx8HlAVkAl,0
JVVE05nEK3Vb,0
TMjVoo5WAYPO,0
gM9T9e4HoIzw,0
UHwVioixCeoN,0
YAgscRsZ6RHe,0
arpkwpqwOFYp,0
j1KBxzRMXacH,0
qjJzYs2ivSOy,0
KLmd81l16gK4,0
vN6Z8TdnScBE,0
vhBxTn0v7M1b,0
w7tr7EGzmJFK,0
e7YxHZnUwbRP,1
Y7lnSn3aHfYY,0
Yl2uwMyQKYM7,0
oHT7bxSxEnHT,0
n700OQvk1NpS,0
rJO8agazPAAL,0
geamm2QHTGCq,0
BsD68LJJok5W,0
isUkeVXitIeF,0
ZewBzzNyKtJF,0
6eMKiU8OqYHJ,1
rCz5s13rouct,0
IkUvn4s4HL5s,0
ULN6kjgBCD6f,0
ECHa1PXJJmYZ,0
drDrbVISZ33l,0
AmAnnEHAgnUU,0
cVRuKVhEIRDW,0
41xhHnsMMIvU,0
LQXg5hlMxDmL,0
sMLeUbwkHpb1,0
QAUoXowWLMXj,0
4ld4j2Omo82K,0
ibUBtrOOiy1g,0
9db27qo2HBeF,0
rSJFiLeSGlRg,0
58ISOtw7lULs,0
1GULagdm6yGe,0
lK2dRMKhXGFy,0
QcLeClaL4QZd,0
rqATH6v0kheq,0
NmQ9bNcqrJrQ,0
MrTNkRXaGjId,0
yknO5teRjSsE,0
lijzXowNdRYc,0
uu7cY6ZrIs0j,0
qAsOugLUa4BP,0
YBKHIvouOYjJ,0
8oHlom8HRYfU,0
0U9OMgyfHt33,0
XyZdSCWtjeWa,0
HrbRZ0HWaRyJ,0
LeOt5CTXPRjj,0
nH4GlC5Pe02p,0
WBinxnTVsK1r,0
1EmCjCuto3G6,0
3nuBL8Xj1LVf,0
uczr6g3ykTGo,1
HHjTF0fvEJcS,0
8KedH8gHpDpA,0
CWjbg125EYpb,0
SKFNwygspzbW,0
4bsMbz2afpuS,0
KfrvtVS3bOmg,0
NFSfXWNF3D2h,0
h0KpGC3ePCd2,0
PADrUc9PgFdk,0
W2esp0se0gNX,0
BHW2XlJZWlWv,0
4dpesOUgZjXE,0
FylcoNawsxyy,0
LTaY9SGs4MTn,0
9Nw9vtPlEA7p,0
saQ4yHvLu6x7,0
3PZ2z4HVTgem,0
V8kdNBzRoNfg,0
4YnCOzxUNohV,0
CDbm5CUkXIoq,0
3qLyXLciwdIu,0
2bp5Mw7ixbcx,1
GaTRk4WbLNHX,0
7eV6kFziUTQU,0
ckysweenAHS4,0
2wQzDoMly7Y3,0
hP2koPWNseKP,0
gMaM6H63GJwL,0
kvWtkRlMBfpR,0
msQ7YSBoKUxB,0
RGStDLvBUUfU,0
3zT0O6IZL7tn,0
M0f2FinTgagx,0
CzbLXuBAIdZS,1
tVthZ45ybvHs,0
lz7unUTJwIHu,1
AXBKeKKXbCIS,0
TTgP2FHcUcfK,0
zcKyOXPkjj2z,0
Djzegsvf2hgL,0
ihwDKoL6idyS,0
KOfPGvHHFeXo,0
Qpy77i2UkRMr,1
ntelzsZkI7YS,0
bIDNyw5PjxVw,0
28aNB6WftE8n,0
xE5i9zELdpz6,0
flEYUI8m3TpO,0
OvaXgGsALdmQ,0
tHxo7XFRFgLW,0
rDtLmBdi9Rab,0
dUbAAxRG3AcM,0
yvWzMOVrNiAr,0
USALMBdlStlL,0
ZwBa4sPHUQEH,0
hqWZeN5PPM86,0
AdDvpE2iVUlo,0
SWv5EbUNZeSD,0
z1XhgHFxV4pj,0
CWRL57wokXgq,0
gIVVkJbHCLec,0
tOx5nCnzYdwJ,0
fPEcaFoLHHN4,0
cg2H3yRy7Mez,0
kQAULqJ91pzI,0
ovLBuF7if9zt,0
uUMaJw2ppMEI,0
GSlbZpbQMhno,1
I6DJHPXhbSmy,1
1XDg9AuTrj8n,0
nv7d5qi80DEr,0
WWoQlYcluTuk,0
KnbNsdORNeJz,1
P4poxNWWTzFX,0
oJR1PZ0HQ8yA,0
OCpC9gqF8fIP,0
yAVI5p5x9xlI,0
4cEQZtpF5hxS,0
fDtmO1X7lUfu,0
oej5p731YDw9,0
Oa0MJHk4nroq,1
BGu2XgBf7G13,0
4xKBEAWyzmRX,0
LrM59SRjJTWu,0
7h9t2z41h0hr,0
fw4waddBK2OY,0
ShIxnggoT8Fu,0
Pjr5eQQgbnsE,0
svEj0cBRK1by,0
uBrVytthmFrJ,0
Tku4oevn5936,0
191yuEb8Pey3,0
Iepn9Hl780Cj,0
PkUhRShEElTI,0
GE7fHSCtUQBp,0
ONkq44ysLQKX,1
Wix0EdqnFv8g,0
5XPak6zTSxJ2,0
HIveSXmy3V6v,0
Te0SHxcvufNF,0
T0NL6psxJpif,0
sAwbWoFwurLR,0
C5x3GYKiGMZV,1
Oaa3AKqgd4Il,0
wC2OhrA4kZ2e,0
ksNNpYqbzA5S,0
dXj2oR3b5ZdX,0
aYtoBmCXpRxF,1
e0SSL58lTd6L,0
PlGT5QXsDIbS,0
TxKfUsefYm50,0
NLpDcWLy0m62,0
sJbjM9GzPYP1,0
5cHd8zKxJh1R,0
JviGQr76uf9w,0
I1DrtNRZOKT3,0
AFZAL8b72QAr,0
ivhKIzWiulzf,0
ktRVfq19ytvs,0
tgTolqIiL3mb,0
tf5vorUozHT5,0
lrtVetckfVMJ,0
6SOsUDd5Fftx,0
zrrJFcVeILrW,0
Y1ERJDArZKZ4,0
GD87BErDpvSa,1
eRObnKJ3YIhl,0
NiIvTwFnsmcm,1
aclMXVKEfcQY,0
Cp7f2BvjObxK,0
th9VlB17IWYr,0
vS5QugmC77Ze,0
01GbQNGdIv7T,1
s7hzzm5TXWnb,0
LAxO5U5cXGNX,0
UUa9CVl0QAGP,0
IfI51x1v7bh9,0
fcAM8q7Aprhq,0
qBHqoxKylhbn,0
S4ft4wS6236K,0
UNEhqSH94Idv,0
BfA8mt6ceJrj,0
JqKMxkiVHvlK,0
SYB62wLhEjG2,0
HxBZ3e5MuoNw,0
fPrya4CWHA9w,0
rEAcRcYWgwzO,0
1lwkkeWwxEOe,0
O0IwOsah2HKU,0
rv2H1ZdRNIiz,1
XjJHJUnfHEi4,1
DHIPNCAaACD2,0
2BlxCTFDIjSz,0
24ydMw9ISUPd,0
EVkqXTAIpRCy,0
2Pq6uCTF2ROc,0
RXHufC1bV2DP,0
9Jmrv0EzhxuB,1
YjHeyy4TTIJu,0
C3zr1mFMJYfB,0
5eWbImIpQ3Oi,0
imVKgCQz8AeD,0
LHB2PVbBzx6j,0
Pahor2crJZ5i,0
y47rYFJ3VKgW,0
LRil3YvRwgdQ,0
sha90vnNCN79,0
Op3P81U5K9Tj,0
u58jYTGkXE1h,0
AZnfOxLB9tUc,0
RqOcVRoft1Dm,1
FQZlHt0hBkVN,0
62CwB79H0cod,0
bjpiyjjvdmIe,0
cAfDcVmtACls,0
ozNOdVy3O2Dd,0
6wEOSCnxkcET,0
HTfmqUIdMkOr,0
sedMxnrpTsNI,0
6CDfB9cBXMEF,0
DqYp33LbtFiH,0
1DLKtvKXDB6U,0
0Qv894AlDoUO,0
9EhbfDRA3S4D,0
yfGOXS010jn4,0
hdpKYesvGZeq,0
Az4wFk4TTGRh,0
OPD7nei8RHRq,0
d8RZXY666M63,0
p8IQD5StPmTN,1
CyO4vytmSJJQ,0
i34st1GRKGJo,0
1Rne3MVLWQEK,0
NU1rTVnN9DRb,0
Fta2PVByaqCc,0
nxrGWruDCLBO,0
IvARvOF9SGFR,0
ePkuawVxN2lO,0
bdDxTN2N0ZBy,0
5LjIssTn0Ygj,1
tPeZXKMukIVq,0
dxRhOD3FcUr0,0
14dvt8uPNoMW,0
gCJFgOGGN2if,1
55DmWcBTSkQ8,1
647FiWj2ScSi,1
0phLIGVfSYRG,0
oEjILw1XXAr3,0
7FmAiqV5xmtO,0
rjmuQUjYDnU4,0
GTmV8sorhow9,0
30XyveyNjLLA,0
OTG4LsAeDMHX,0
8NyGIJdS1cIR,0
EPox994U4kfV,0
hLG3iocAdHLs,0
pnZTuwUzsZqc,1
R2uSIiahs8NL,0
UvuywAA2yedi,0
EccjuTxWsPJ0,0
V4ABIQ3OnUpj,0
f8TCnmMgV0sS,0
hPaOLbhA7mqk,0
HmT9F2vTxF1I,0
g99PXSm2JJY0,0
dHzxJat9ak9r,0
p6JOT2XoGcvM,0
haZH348vmA4C,0
QdFLY93stGf9,1
AIuumBMfQPA4,0
hA6ZdD2sf6YL,0
QaM7Q2d9BfFz,0
noDdBKDEh9zU,0
hLgMZcklDiWi,0
5imAtaVFiFW5,0
PqkFRPUDS7Sr,0
0jg3YPN9krKS,1
aEB3WMuB9c4j,0
CuHaCfmge1KT,0
p5IGeuDVHlbF,0
ZR3kVKphFb0p,0
YdQl3goppHE1,0
KjK0XYQpmypH,0
LKtpjTgDz0L2,0
NeVZObNDs3oE,0
rccgxOIgtFqB,0
gUruTCKRQZlE,0
er8VNxTh5dNC,0
0eMNjAyHo0DA,0
Pcip88HP3UnY,0
9Gd7bBX2XNTD,0
gPiVnUI1iL5X,0
SZyCTCF57a9i,0
teYsrBi78W3d,0
9MewiEHXaoV8,0
4cP6y6NgtLjG,0
yhACja5EUscE,0
jQMDE1X5Y5hC,0
ckqjRYssh4d2,0
M5JaAR2B02Q3,1
jKh2I707oXg6,0
ijM8ugNrRjbR,0
F05Wk5JXfdgC,0
eBgGwlKyJi8q,0
Mxd6KksAr6a4,0
iVI9QMkTgorW,0
fTMiWbOtZoYP,1
iMFnl4T8I9Px,0
YjFFp0gULD9U,0
PlRkJ7AiI5Bw,0
Avf8mhbegQBn,0
CzM0NsXpE5yn,0
24ogvfxlLhCJ,0
L4UiI29T85Dq,0
K1tRFgS7UgRC,0
qZJTPkuZ60Hy,0
xUshwgutnJAs,1
uOWUcx9SuUpU,0
jj0GFYhbA5ia,0
4ngsB15R5EUF,0
azGeH0BASwFu,0
4XE6g4Li9DzB,0
AjLyGkvx0luA,0
f2jEUhaHbgTy,0
jwLjzC44Navm,1
AKct1OOWZxIF,1
UnqRjfqvDxnt,1
Qcn1msF1QaQ9,0
eZK6p75Itj8R,0
pcpLYAp4tuDS,0
kEQZI6S90A3c,0
16qkknbV86rw,0
BruoUwl8gdGB,0
gnRcjRBYuvmm,0
WjeXh6YGwc2A,0
EVN0IdX19alH,0
5kZSihoX2dyL,0
QGIVOqBW0vtz,0
enETYYKsUHUt,0
bKBuL4b2qlzu,0
c8QXGUFoHdgy,0
nUp3KF0Mo02o,0
Ejx9QeAD8YjH,0
PY9ycWizy9yY,0
Lzem29Fv1wk0,0
mWUqvyVmSDxk,1
46UKpz85u4EE,0
XJi0K7RUQ6Rr,0
HKxxw01CZG5G,0
ERNJ0F4EUjQd,0
wiFnhjlFupgx,0
e2bx5B2lLWKa,0
p4vbxbXBfGQ1,0
7Eq2eTlwau8P,0
RDWbwcs5nYN5,0
Skn2MlJbAZP5,1
8lwj7wf9ZZsX,0
TeBxgpAApoeO,0
6kudSHlrvKwV,0
DDDiKHdT0tTd,0
z3rZKuB4SVdz,0
LT3pBAmsJHl7,0
c83gDWwY9LuW,0
mTiD5MaXcIVj,0
USGTMFsecZcA,0
T83KSjPLaoWt,0
IOVlNjxfGHuu,0
QYsjiOQ8Tm9t,0
Q93Mdydk4h5R,0
zi8jAYicLPlU,0
bjn6VfjVxUkJ,0
RCTcQecIJ72K,0
9jqqaaUdzMtI,0
M7ITEI530Cru,0
Btxnn2VZ20xt,0
MdkKFggJ4clh,1
6BzQLJJmBi8o,0
4YP5h5styYmw,0
p6xxy98B6OEt,0
L4JSoeKPplNW,0
fDUHDb05luxM,0
X8IW6GhfiHml,0
2MSpYzbK3BnX,0
G4zx35NNuwha,0
dya7nPxFHE7A,0
phbjFmiIUBc5,0
LFjZJe0d5ud0,1
EqOKFHKzFW5M,0
5zGcuuo0waWq,0
g1ynVcuVPYEL,0
LAjRX1anLs9T,0
pJiw7HFh9ESc,0
Ydirf5BB2181,1
LB95k1HA7Zcz,0
ccJyphxQH8Ir,0
NqYhnqmijeF1,0
JFwV7bLI1ADi,0
786Fl0h39S6c,0
dW521Ingwf1u,0
NRtBCe9cJGC3,0
g15NJ3pLcMKq,0
k9LGA21BbpQ9,0
GfN7pANEbhIy,0
bVRaHXBI1eQG,0
9U9eToEx5ykN,0
RBCDnSnA6R8a,0
cEk1s1qFp1YE,0
UWPSvwnHtP20,0
gZhhIGF5q9zK,0
GVgfdsO8Rqu4,0
qp9qj3jDvraq,0
D9mE5Q90Nf0c,0
IJ2y5V2pIFHx,0
rfdGfsqaM4B4,0
OXrKrYKyiV2c,0
U6w5Y8SGbUHz,0
61qfGacgyHsR,0
MgVXItqwDmoK,0
HNWh4JX2qgyZ,0
ptjJYc2JMC7z,0
ZnRuJbrooNB5,1
034b6p9xDgiX,0
VdAu62Und6RT,0
TIUDqIL7XORN,0
geSGPp2iw90N,0
oM365VLaBXww,0
M3RKzGcWLpDL,0
3XrO6uwgPz6R,0
myYFrg9v0sHU,1
NKI2Z6WyRSMi,0
ReCwuGP3YMrb,0
tQR4q2BRsaP6,1
VTf3j7FwOedJ,0
dEX5MWXphivH,0
9ZkdysVbvoAO,0
gukdi10rECjz,1
hY27soJo5Ns0,0
83vzqjSIejtH,0
bwz8SyZYTtaM,1
OTRJ6Bu1E8bb,0
bkvbhU81IcMK,0
wq3zXVc8PJpM,0
7tslnT0VnhcA,0
mrk5zl456U77,0
xGaBztNBeNIa,0
CNpCjDSMnCUb,1
zxNE7sselzMi,0
wOOmrDVJryrZ,0
m0s1RobrOI6u,0
vSpBsa9RCuVV,0
Pve4wk4vActA,0
Aq8zxfVoML1G,0
MSvJ4MEFQHy8,0
rVCvGxVKGnqp,0
eiEhsNsWxsLH,0
S9s69SzP674d,0
bWOi9E3eaH8Z,0
m2oCE7sjkx0x,0
trgOnJlwlp4S,0
SX9xYqioA2xa,0
JCYifgat3K4o,0
78Wx7sY29kif,0
c5DmDr7kqedy,0
rcDe7DgdHaOF,0
2bswvFVyHjTu,1
jylr5IlwS9S4,0
ZUNzTvjwSR3U,0
XTGa7PppvgNH,0
q0VGlJKT9CAo,0
EOe7vBifRfaM,0
JCiMsV7YiqMJ,0
NaAplsiWlOfb,1
3BfkNOSXE9fK,0
KDuMlytU6KT8,1
E6GjGUBqhnF6,0
qYOcnuJS9PNk,1
FdBWz8HPmR3V,0
gtKaIPYJfJGm,0
vPwJS1BFy8Sn,0
6T1poxcAuQ3d,1
xFolszdudDnD,0
AszEdudwmUv5,0
lCYj6Y12WR8L,0
r735bSJ15hoM,0
giNlsQc1Na8U,0
3JuCKlcnQ8DV,0
JA2AUMGqRPQb,0
ifLDqIMy2ei2,0
J5IYeAF0jXP2,0
RA9ujQ9glfbs,0
VFedf6DQO3PF,0
5j3Vx142IqmR,0
7TlReEmAbktW,0
YzEDwQjyKGUi,0
rCe6eSaFUuSx,0
JT0oXIkh4Gzh,0
mJujI3yo8Iag,0
XV87jdz9UGrY,0
6kwVtFAdBhw8,0
cfG092FAGdrL,0
IKstfLcT0cP0,0
EdH1KU7DYVBo,0
MEb7R5XWSwMv,0
LZt02iZtLSFa,0
jea9vQigVIe3,0
UpW0bLpvW2P5,0
zgTGWmOjvxZr,1
Kdw177McLO6d,0
Ysxd6WdQOK6H,0
5yge2ocDvPeY,0
TlH5ZAZUh19O,1
83gpuIQ9ofGv,0
2tIsiOlu3EHv,0
eSWdicUH5glE,0
FCnd0GnQlWaR,0
HHVwF3r5nvgO,0
RYjeMcJZb99g,0
4AStCxqAPXlz,0
I6tN65vE1qF3,0
QMVkGkh7kQRL,0
qv0ILddxWGcM,0
Vl6QuiTHeD0U,0
g8DzgGnY9epN,0
W6zWMgpa7zqI,0
UDitN9T4BfSv,0
o1pCv0sFct8Z,0
Fcmq71TSmqtY,0
IHKFyOUBBzat,0
86qD01AiAO8E,0
2ah2GB3mlXOq,0
TjWIFgshkPwB,0
rrZcY855g18c,0
FIjcg0nrIFIZ,0
dEnr34FvY6Fh,1
vCUfdiUtFd24,0
aN3LzsJBgqs9,1
Sc3p4xFjB46F,0
U72g8NSYgTZ0,0
LeH59h9sjUmh,0
OH8bI1QI8ZeP,0
nqgBuC1QmRLD,0
9nqq3TFaGb1o,0
18Yqmsuhwjkb,0
H356oM6MEj9b,0
7jLmNSViJ4CZ,0
hUB5uZHdNHvK,0
vlxPFdZLb9qv,0
vN8nNpvpTpF7,0
pcpqMZtoKhia,0
eohqqyMyhRqL,0
KyaObWVp3Ins,0
miB6ouLUZNLw,0
giRb2KBKkFoP,0
nW7dXiXcUYjc,0
MXOYnRjuTYHW,0
iNhLx060mxxZ,0
h0fRBdxKE4oe,0
3AoosgXZDYt9,0
1GUhCL4jA2M0,0
Yf8iy7IERiBw,0
hKVq4FkCvWj5,0
YrjpZOtfQHNF,0
HjmWYOAPrwBW,0
IRx93SXX6sED,1
IcoPwNPxWJlw,0
NIIgK0InBw33,0
yi7u1xYQsvlp,0
faV9lPU7EIVa,0
pz6KMLJhOirG,0
8r1WOfVm6fcu,0
MXoDsqQ9bLt7,1
lWzFupiRqRnV,0
a9rteEHtPOub,1
UAIpJrqOFLTG,1
6vJ7kPhMWkeC,1
7vmuvmsutXam,0
4dEkwePnH0DU,0
WkKsZapOKDZ3,0
nh7biBerKYsC,0
jX4RnI8juOUP,0
XKRWXDLW4w1z,1
82Bl5YwytThk,0
sIR1hd3aIcb1,0
GIEgG1kntRmm,0
WnDmNpXW6OJE,0
IXY8DxXORWpP,0
QKDZXchzpyei,0
HwErc0tLH1GC,1
A9BXzwVVrRwu,0
yrLmVOtbs4od,0
TZAHWtkZqW91,0
Cw4JfXOeEqsw,1
rYPd5XSESOmu,1
uqsLGcC9FN0J,0
9bHf3UmbcIFO,0
OpxeDLzyVmzf,0
iXDbl22rmt7G,0
EOQB02L6nxH7,1
LTN7yIplXv6v,0
y9dstYBeftS0,0
Kao0qjMoc74M,0
sdTU6AaiioZU,0
VYn9z9mb8vYS,0
g5rc1mw7Y74f,0
CTjvxt0wGefI,0
elkO05vLTmCX,0
KHjFdTaObdsT,0
NgPgbxnGfeHX,0
HN5vBmve44jy,0
SEkEXOp22yl4,0
L9VT6P3P59hg,0
FTuiWgJabhAe,0
LHb5QDbtfJDm,0
i2xy7zpeLn53,1
TxvqMIhSqEps,1
umWJjuguVbOZ,0
N4bObIykf5mC,0
agKVelBig7Nw,0
xmvQeo6eveHk,0
AwSO6fBiHnjZ,0
PvT3ZDxAfPg5,0
o8cbMlvQJT6n,0
pmpwgeuXpq6P,0
sxxgDPDSjtog,0
rTtAeJz4TStS,0
OGm53igqW1Zw,1
tObSNSTG8ERq,0
Jsoak2e36ydA,0
u1uKHQ9ndrSQ,0
f61hGmQuewAa,0
f2Z86jYpFAWu,0
GZyE9SpazgZx,1
ZvHqR2ody3J4,0
poDcR39DHSMf,0
5jNyDWpFIwFj,0
kMkBKKpcrwW0,0
7jKdPFhLfrRm,0
f4k9S8UihwFP,0
YHFeN8bx1Nv9,0
nWyCLFRhm14Z,0
eCYTBlNobqli,0
SiFMW6eE0LiX,0
S18WOPZzKtNJ,0
OmiXZCovRtM4,0
S1LOhzTpxaXl,0
jzGr94x20l0q,0
Rj02xzF82dA9,0
ubUjCNuSBFNa,0
0ZVqJ30XZSwq,0
CiE1dz5zi4Td,0
yW16J5tavqZU,0
FPFr2vLisnWc,0
FVCZEOPsnUsH,0
RSdFCgnPu6jY,1
PpjHpIvTbEgb,0
zAEtgIcjLsZz,0
PVIt06dEU5Ae,0
XOXOJaYmuKwO,0
foIl76inppGT,0
K45IDkSUtxtD,0
xMhR9H292JdI,1
KEyOPthMffmT,0
yF9nRl4PSoUL,0
R2nBQGKWlpkv,0
9W4AektyE084,0
B4xFgkj7uiG9,0
5LwsrgCm4sQF,0
hTZLkT8DCEHF,0
mmZaS579sF9p,0
ksO2TCyrxcD7,0
TV24WAbcXBr0,0
2D4BrleQCCxQ,0
dWB2tk87ff5s,0
NGMhLncoDP9U,1
lblUtsVlZ2Do,0
o7kUp9RvoRDJ,0
ncCDgNnVE8oj,0
3p8epbzEWfRg,0
KaEChnQ7QDDb,0
qFzKN2lqsJpT,0
s27x1VrjSt78,0
Tek23DexltwT,0
ypOvAlXBK7rt,0
IjetiLs5BGHV,0
M8MOfM7ExtPJ,0
LmcAefesE762,0
kEWdvI3X6p2t,0
GthewrUJ61A9,0
wl4jUGnI2Prm,0
02REZCix0rdZ,0
XJr0GSerg5Wz,0
pMltGG1TcNB6,0
maZ651760PCc,0
hW5J5AqzdKMy,0
C7GMvYOMSKjM,0
UoPunwLpmy9Y,1
uQbsWZCWNSd9,1
JFS5niaPKAq1,0
eeipWOhnCJGb,0
PjFPiyPOYLBD,0
68H1KPG2fT8B,0
bHZlDgTOqTsz,0
GmvYdVjdLoWF,0
1vok8hy0kjrO,0
hwaJ0rSVxAZL,0
D8NUwWKD04rk,0
5XEv12OB2ywF,0
9OmNjNV381zK,0
moTouUspS7IM,0
7BGf3t3E7Fq9,1
cvoKyvtnkZim,0
n3FmHXswnaBL,0
0MY42hLCnfFn,0
V4d0zRLoWrBq,0
wvpr7gjbqNvE,0
BCrlzeYs9bRe,0
lOvNr6koigF2,0
jEl6n5nHaXPB,0
Z7RGbyRZrmV1,1
NPV2RFDVUEib,0
AT9ZoYFyAy0l,0
IK37L4J1c72z,0
1xxzhN2VtVzE,0
LNFBtI0ez4hM,0
ZDgpPrn9otAA,0
ILRptIOER3UF,0
SiTxtZW9kaQn,0
xkdzpfiyoSjW,0
lz74vUqVdJnO,0
HVEbX9ObzBue,0
6Y4lw88jZE2v,0
XIIY5hJpFk0j,0
6SaDNId4ZdT5,0
jWmrOfJYAvve,0
XPApeJACC9Pp,0
i2iZwXshWyu2,0
MybDBwdwrbOZ,0
vWgWEOKByFrp,0
aNTH5QRNM0BZ,0
YQXbPvoLdu0t,0
LFt9CcPNd3hq,0
mDVTsElnaQ7b,0
RWiOV4HyioT2,0
3Y3f4tbSMcuc,0
eU9Z3weT4IcT,0
qGZePwmIBBtN,0
v3dB8papwB45,0
Y6p65UDc4Brs,0
7fj9Gops6Jgk,0
ma6y9EOqr3G6,0
NJULZV9H9Dia,0
e45rteDKH0Qa,1
BUudqYGWX3Ze,0
P2YWunNjfbIA,0
H8eaStAuSDai,0
0YohQFLaqcJi,0
dhKUxKH9PRBV,0
3Xmr3kRDHM6U,0
mzhF0ayoMdrH,0
BSYrIPE95f9c,0
k8FZ9FXpbfxx,0
9rA4WmCj7HKQ,0
3Fh7TixwP9MM,0
vvizxtMiFvqA,1
66sMHrtL2bEe,0
C5GkkTqFN4Hr,1
w2sIACV0ulCH,0
IH69kRoyZHx0,0
vNEvDyYU6UYg,0
EezKvu2fWXnl,0
kZ2FS2wWNYW8,0
UmrhMQhysod7,0
stAKwow2zBvc,0
sFu05DvUkpV1,0
xWUXq5NJY8u1,0
T7DpmuSAnWzM,0
ARPrdcn1GG1z,1
U4fHkiaURhcs,0
xR0L6Vq0hXKD,0
emObXa1xUcBM,0
XjziHHi3BZrA,0
RQOy0HJuKjR0,1
YoIPXbPUqC2o,0
vW5sIRnWta4C,0
yfUYcCe90AWL,0
AKcpSeE2I9jg,1
iGqJKf9sBSwB,0
uBrmGsBtQh0b,0
rhFg9kqrgAPb,0
oEtzuREpHW6Y,0
7Kc3KxgX7SAT,0
BJTATsxledBA,0
iTlm24n7FhHG,0
5M1lqeuUzv9Q,0
gXFMHq1PDJPH,0
x0rz2TpamOXd,0
BKWl3hlKti1S,0
inISGePNEjLU,0
r0UIZ1vSWifW,1
jjyygGoqVga8,1
FzLw9XmLfQSE,0
XB2KS7Ef3Vib,0
MLivvmhzqW2X,0
nPPtzmH0y7tA,0
T1L5Mf8Em5n4,0
alJDBPWuarHH,0
jEcT64QHejup,0
CtcQu0WMgHBH,0
LeJsJx08vcdj,0
S3ESzH866uOk,0
Q8FrjkDC3vuz,0
dBKbmHRRHhvQ,0
i422o8fomeex,0
DEZXnREH1pIF,1
gmGHyWi95A8g,0
Fbs8SRSj8oXP,0
JibFZEPtYlOL,0
gtrzn1LyN7dM,0
1b1044k6HCsG,0
tFB667R5XSPJ,1
RcbI8F4TZWL6,0
qfAqGrHogatw,0
CDsP0YK20c3f,0
kfMpTwpvTFZ7,0
vMTrXTeVLTqo,0
QRKN23sc860e,0
RKTIUx2hjTAo,0
MaZ8kSlRZcsF,0
XUOsJBeeRpBx,0
Um3WlwmHrL0I,0
aN2j6GFS59dv,0
EVVLMuSb2Btt,0
7jZhn1pHVz5M,1
O9YNnR0TXMgi,0
bsmgvJiOWpT8,0
h4wQm5S7l6li,0
zduosq7vtxV0,0
eWZ7T87Ecba8,0
lVOQZNgqW3H3,0
DR8NGO0XzSTj,1
oIABTbd7jBRf,0
EZIorm9xzYFS,0
sOzkj6aBK9me,0
nJLnSDXeM9pi,0
Gex5FPHq0wia,0
yTyQqA6VVtwB,0
gjhdb9hM3wky,0
v6e0KeIp6TR0,0
UY2eH9g37Htp,0
gbjhZXhgJZGq,0
hpJlPnp0HFxZ,0
rSQXF5jh6huv,0
dm2TtvcreByd,0
a3iGLHn8bSuG,0
quDH3TvuDTQJ,0
EWCeZeVx5TWg,0
3JLvI9nxv7eB,0
eexNCFHXpXqG,0
8BDZhNoMstmD,0
Qwe7V7rpqLDF,0
a0WIQ7DTnPga,0
3on1VHAzNIw6,0
r0WtqLQwh1DN,0
bzVhXUQNt6Ds,0
rZbsb1tBYPhd,0
02lWUTVsCa1f,0
x4pYS4LHoTOk,0
etFfm5lfKatV,0
tbqGpZlLpIba,0
